Term Code,Term Name,Term Start Date,Term End Date,Subject Code,Subject Name,Course ID,Catalog Number,Course Title,Course Start Date,Course End Date,Course Track,Course Description,Seat Reservations,Instructor EmplID,Instructor First Name,Instructor Last Name,Instructor Full Name,Crosslisting Subjects,Crosslisting Catalog Numbers,Class Number,Class Section,Class Status,Class Type,Class Capacity,Class Enrollment,Class Year Enrollments,Meeting Number,Meeting Start Time,Meeting End Time,Meeting Days,Building Name,Meeting Room
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,000546,248,Photography and the Making of the Modern World,2023-09-05,2023-12-15,UGRD,"This course explores key moments in the history of photography from its inventions in the early nineteenth century to its omnipresence in the twenty-first. We will approach photography as a relational history: the product of collaborations, networks, and systems rather than select privileged makers. The course traces a loose chronology and examines case studies of and by practitioners on six continents, with attention to underrepresented groups and unknown makers. The course will culminate with students making unique contributions to a public-facing group project, enacting the individual-collective dynamic the course explores.",Y,940009665,Monica,Bravo,Monica C. Bravo,,,23116,P04,O,Precept,15,6,N/A,1,11:00 AM,11:50 AM,F,Green Hall,1-N-5
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,016905,313,Death in Greece,2023-09-05,2023-12-15,UGRD,"How did ancient Greeks respond to the trauma of death? In this class, we will look at the material culture from ancient Greek burials to discover what it can tell us about ancient Greek death, life, society, and beliefs. The rich and sometimes startling material includes grave markers, containers for the deceased, tomb offerings, and images. We will complement the material record with close reading of primary sources.",Y,001050131,Nathan,Arrington,Nathan T. Arrington,"HLS,CLA","313,313",22713,C01,C,Class,0,0,N/A,2,08:30 AM,09:50 AM,"T,Th",,
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,012590,316,The Formation of Christian Art,2023-09-05,2023-12-15,UGRD,"Art in late antiquity has often been characterized as an art in decline, but this judgment is relative, relying on standards formulated for art of other periods. Challenging this assumption, we will examine the distinct and powerful transformations within the visual culture of the period between the third and sixth centuries AD. This period witnesses the mutation of the institutions of the Roman Empire into those of the Christian Byzantine Empire. The fundamental change in religious identity that was the basis for this development directly impacted the art from that era that will be the focus of this course.",Y,960923373,Charlie,Barber,Charlie Barber,"HLS,CLA","316,213",21912,C01,O,Class,30,23,N/A,1,03:00 PM,04:20 PM,"M,W",Green Hall,0-S-9
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,014892,323,World Art History,2023-09-05,2023-12-15,UGRD,"The class surveys connections in art of different cultures and continents throughout the world from the first civilizations to the present. Attention will be paid to distinctive and related forms of culture and their expression in art and architecture that includes trade, migration, gift exchanges, war and economics.",N,010000666,Thomas,Kaufmann,Thomas D. Kaufmann,,,21921,C01,O,Class,18,13,N/A,2,11:00 AM,12:20 PM,"M,W",Green Hall,1-S-5
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,015161,341,"Neo Architectures, from the Renaissance to Postmodernism",2023-09-05,2023-12-15,UGRD,"Was Clio Hall built by the Ancient Greeks? Princeton Chapel by English masons of the Middle Ages? Some of the most recognizable architectural landmarks of Princeton's campus were built in reference to past architectural styles. This class will focus on the concept of ""neo-styles"" in the history of Western architecture, decoration and furniture, from the Renaissance toPostmodernism, interrogating the complex relationships between present needs and past dreams. Each week, students will confront the theoretical context of neo-styles with a series of American architectural case studies, mostly located on campus and in New Jersey.",N,940003064,Basile,Baudez,Basile C. Baudez,ARC,341,21952,C01,O,Class,18,17,N/A,2,11:00 AM,12:20 PM,"M,W",Green Hall,1-N-11
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,016926,389,Women and Gender in Chinese Art,2023-09-05,2023-12-15,UGRD,"Women and their associated symbolism are a perpetual presence across a wide range of mediums throughout Chinese art history. Spanning the longue durée from 1200 BCE to the twentieth century, this course focuses on how the production, mediation, and reception of gendered artistic symbols operate in various contexts. It proceeds chronologically and thematically. The instructors intend to incorporate novel formats, such as classroom interviews and VR headsets, in investigating Chinese artworks concerning women and their relevant discourses from the angles of gender politics and identity construction, with a special emphasis on women's agency.",N,960706740,Yutong,Li,Yutong Li,"GSS,EAS","390,389",22782,C01,O,Class,13,10,N/A,3,01:30 PM,02:50 PM,"T,Th",Green Hall,2-N-14
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,016926,389,Women and Gender in Chinese Art,2023-09-05,2023-12-15,UGRD,"Women and their associated symbolism are a perpetual presence across a wide range of mediums throughout Chinese art history. Spanning the longue durée from 1200 BCE to the twentieth century, this course focuses on how the production, mediation, and reception of gendered artistic symbols operate in various contexts. It proceeds chronologically and thematically. The instructors intend to incorporate novel formats, such as classroom interviews and VR headsets, in investigating Chinese artworks concerning women and their relevant discourses from the angles of gender politics and identity construction, with a special emphasis on women's agency.",N,940000534,Cheng-hua,Wang,Cheng-hua Wang,"GSS,EAS","390,389",22782,C01,O,Class,13,10,N/A,3,01:30 PM,02:50 PM,"T,Th",Green Hall,2-N-14
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,010107,400,Junior Seminar,2023-09-05,2023-12-15,UGRD,"The Junior Seminar is an introduction to the myriad subjects, methods, and strategies of art history. The course examines the different kinds of evidence and methodological tools that have been used to identify, explain, and contextualize works of art as well as other kinds ofobjects, artifacts, and cultural phenomena. In other words, this seminar considers what art historians do, and how and why they do it. In addition, majors will learn how to use resources such as the library and the museum, and how to undertake substantive written research projects. Students begin their Junior Independent Work in this seminar.",N,961079893,Beatrice,Kitzinger,Beatrice E. Kitzinger,,,21914,S01,O,Seminar,20,10,N/A,1,01:30 PM,04:20 PM,M,Green Hall,3-S-15
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,016342,403,"Sensory Spaces, Tactile Objects: The Senses in Art And Architecture",2023-09-05,2023-12-15,UGRD,"This course examines the role of the senses in art and architecture to move beyond conceptions of art history that prioritize vision. While the experience of art is often framed in terms of seeing, the other senses were crucially involved in the creation of buildings and objects. Textiles and ceramic vessels invite touch, gardens involve the smell of flowers, sacred spaces were built to amplify the sound of prayers and chants. The focus will be on the medieval and early modern Mediterranean. Readings will range from medieval poetry and multisensory art histories to contemporary discussions of the senses in design and anthropology.",N,960174430,Patricia,Blessing,Patricia Blessing,"NES,ARC,HLS","403,402,404",21766,S01,C,Seminar,0,0,N/A,1,01:30 PM,04:20 PM,T,,
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,012641,411,Greek and Roman Portraits,2023-09-05,2023-12-15,UGRD,"This seminar is devoted to this history of portraiture in the Greek and Roman world. Emphasis will be given to artistic matters as opposed to issues of identity. Many of the seminar's sessions will be held in the Princeton University Art Museum, which holds a wide variety of examples. Course will also include a visit to the Metropolitan Museum of Art to study additional works.",N,960494812,Michael,Koortbojian,Michael Koortbojian,"CLA,HLS","413,413",21773,S01,O,Seminar,15,4,N/A,2,01:30 PM,04:20 PM,M,Green Hall,2-N-10
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,012641,411,Greek and Roman Portraits,2023-09-05,2023-12-15,UGRD,"This seminar is devoted to this history of portraiture in the Greek and Roman world. Emphasis will be given to artistic matters as opposed to issues of identity. Many of the seminar's sessions will be held in the Princeton University Art Museum, which holds a wide variety of examples. Course will also include a visit to the Metropolitan Museum of Art to study additional works.",N,960772989,Rachel,Patt,Rachel C. Patt,"CLA,HLS","413,413",21773,S01,O,Seminar,15,4,N/A,2,01:30 PM,04:20 PM,M,Green Hall,2-N-10
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,016929,412,Ancient Greek Pottery,2023-09-05,2023-12-15,UGRD,"Pottery is the most common discovery on a Greek archaeological site. What can it tell us about the ancient Greeks, their lives, and their arts? This class offers an in depth exploration of the major pottery shapes and styles produced in Greece, studying how and why vases were made and used. Most seminars will involve hands-on work with objects from the Princeton University Art Museum collection. In addition, the class will visit the ceramics studio and learn the principal techniques of pottery manufacture.",Y,001050131,Nathan,Arrington,Nathan T. Arrington,"CLA,HLS","412,407",22808,S01,O,Seminar,12,4,N/A,2,01:30 PM,04:20 PM,W,Green Hall,2-N-10
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,016862,444,The Renaissance Art of the Unfinished,2023-09-05,2023-12-15,UGRD,"Unfinished art captivates by revealing its maker's creative processes, by leaving its subject matter open and unresolved, and by inviting its viewers to imagine its completion. This seminar examines the rise of unfinishedness as a central, and disruptive, new category of Renaissance art, and probes its meanings and implications. Incomplete paintings, statues, prints, and architecture by Donatello, Leonardo, Michelangelo, Titian, and others, will be brought into dialogue with incompleteness in art-theoretical, religious, literary, scientific, political, and theatrical contexts. This class will coincide with a major conference on the topic.",N,961116641,Carolina,Mangone,Carolina Mangone,,,22542,S01,O,Seminar,12,9,N/A,3,01:30 PM,04:20 PM,Th,Green Hall,3-S-15
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,016069,455,Seminar in Modernist Art & Theory: What was Postmodernism? What is Modernism?,2023-09-05,2023-12-15,UGRD,"A century has passed since the term 'modernism' became current, and the argument about 'postmodernism' is now four decades old. What did these categories of art and culture mean then, and how do they signify today? Has modernism become 'our antiquity' as some have claimed, or has a global perspective renewed it as a framework for contemporary art and criticism? Is postmodernism a 'thing of the past', or might it too possess an unexpected afterlife? We will take up such questions with some of the crucial actors' artists, critics, historians, museum directors and curators in these debates.",N,910075512,Hal,Foster,Hal Foster,"VIS,ECS","455,456",20738,S01,O,Seminar,15,11,N/A,1,01:30 PM,04:20 PM,T,Green Hall,3-S-15
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,016069,455,Seminar in Modernist Art & Theory: What was Postmodernism? What is Modernism?,2023-09-05,2023-12-15,UGRD,"A century has passed since the term 'modernism' became current, and the argument about 'postmodernism' is now four decades old. What did these categories of art and culture mean then, and how do they signify today? Has modernism become 'our antiquity' as some have claimed, or has a global perspective renewed it as a framework for contemporary art and criticism? Is postmodernism a 'thing of the past', or might it too possess an unexpected afterlife? We will take up such questions with some of the crucial actors' artists, critics, historians, museum directors and curators in these debates.",N,920237053,Samuel,Shapiro,Samuel J. Shapiro,"VIS,ECS","455,456",20738,S01,O,Seminar,15,11,N/A,1,01:30 PM,04:20 PM,T,Green Hall,3-S-15
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,014496,478,The Vikings: History and Archaeology,2023-09-05,2023-12-15,UGRD,"Who were the Vikings, at home or abroad? How did their raiding and settlement change the history of the British Isles and western Europe? This course will study the political, cultural, and economic impact that Norse expansion and raiding had on early medieval Europe. It will also look at the changes in Scandinavia that inspired and resulted from this expansion.  Sources will include contemporary texts, sagas and epic poetry, material culture, and archaeological excavations.",N,960592013,Janet,Kay,Janet E. Kay,"HIS,HUM,MED","476,476,476",22760,S01,C,Seminar,7,17,N/A,1,03:00 PM,04:20 PM,"T,Th",Green Hall,1-N-11
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,016848,490,"The Feminist Critique, Fifty Years Later",2023-09-05,2023-12-15,UGRD,"This course examines feminist critiques of art history and contemporary art. What challenges did they pose to the fields of art history and contemporary art? Drawing on artworks by Rosa Bonheur, Georgia O'Keeffe, Adrian Piper, Cindy Sherman, Shahzia Sikander, Andy Warhol and others from the Princeton University Art Museum, as well as readings in art history, art criticism, cultural criticism, literature and philosophy, we will see how the feminist critique transformed art history and contemporary art, and was itself transformed in the process.",N,960271484,AnnMarie,Perl,AnnMarie Perl,"GSS,VIS","490,490",22500,S01,O,Seminar,15,12,N/A,1,01:30 PM,04:20 PM,M,Green Hall,1-N-11
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,016841,491,The Aesthetics of Hunger,2023-09-05,2023-12-15,UGRD,"What kinds of art issues forth from need? Taking its name from Brazilian film director Glauber Rocha's 1965 manifesto, this course investigates how artists, writers, and theorists have sought to understand political, social, economic, and material limitations as generative conditions for aesthetic form. Moving between Latin American debates of the 1960s and 70s and the contemporary global moment, we examine such concepts as hunger, scarcity, imperfection, reproduction, and ecological justice though works by Cecilia Vicuña, Steve McQueen, Maria Thereza Alves, Silvia Rivera Cusicanqui, Jumana Mana and others.",N,960531756,Rachel,Price,Rachel L. Price,SPA,491,22167,S01,O,Seminar,13,10,N/A,1,01:30 PM,04:20 PM,Th,Green Hall,1-N-5
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,016841,491,The Aesthetics of Hunger,2023-09-05,2023-12-15,UGRD,"What kinds of art issues forth from need? Taking its name from Brazilian film director Glauber Rocha's 1965 manifesto, this course investigates how artists, writers, and theorists have sought to understand political, social, economic, and material limitations as generative conditions for aesthetic form. Moving between Latin American debates of the 1960s and 70s and the contemporary global moment, we examine such concepts as hunger, scarcity, imperfection, reproduction, and ecological justice though works by Cecilia Vicuña, Steve McQueen, Maria Thereza Alves, Silvia Rivera Cusicanqui, Jumana Mana and others.",N,960006951,Irene,Small,Irene V. Small,SPA,491,22167,S01,O,Seminar,13,10,N/A,1,01:30 PM,04:20 PM,Th,Green Hall,1-N-5
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,000630,500,Proseminar in the History of Art,2023-09-05,2023-12-15,GRAD,A course concerned both with the theoretical foundations of Western art history as a modern discipline and with the methodological innovations of the last few decades.,Y,961259294,Anna,Kesson,Anna Arabindan Kesson,,,20308,S01,O,Seminar,14,11,N/A,1,01:30 PM,04:20 PM,W,Green Hall,3-S-15
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,000630,500,Proseminar in the History of Art,2023-09-05,2023-12-15,GRAD,A course concerned both with the theoretical foundations of Western art history as a modern discipline and with the methodological innovations of the last few decades.,Y,960006951,Irene,Small,Irene V. Small,,,20308,S01,O,Seminar,14,11,N/A,1,01:30 PM,04:20 PM,W,Green Hall,3-S-15
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,000631,501,Literature of Art,2023-09-05,2023-12-15,GRAD,"The literature of art, architecture, and archaeology until the institutionalization of art history in universities and museums in Europe and the United States. The historiography of the field, including recent interpretations and analyses.  Depending on student interest attention is given to modern, contemporary, Islamicate, and Chinese traditions.",N,010000666,Thomas,Kaufmann,Thomas D. Kaufmann,,,20342,S01,O,Seminar,15,1,N/A,1,01:30 PM,04:20 PM,T,Green Hall,3-S-14
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,014195,502C,The Graduate Seminar,2023-09-05,2023-12-15,GRAD,"This course is intended to ensure a continuing breadth of exposure to contemporary art-historical discourse and practices. It requires attendance and participation in the department lecture/seminar series. Students must take the course sequentially in each of their first four semesters and take the appropriate letter version of the course (A,B,C, or D) based on their semester of study. The course is taken in addition to the normal load of three courses per semester and is for first- and second-year graduate students only. Topics discussed cover all fields of Art History and address current questions and practices.",N,960018831,Carolyn,Yerkes,Carolyn Yerkes,,,20318,C01,O,Class,20,18,N/A,1,10:00 AM,12:00 PM,F,Green Hall,3-S-15
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,014195,502C,The Graduate Seminar,2023-09-05,2023-12-15,GRAD,"This course is intended to ensure a continuing breadth of exposure to contemporary art-historical discourse and practices. It requires attendance and participation in the department lecture/seminar series. Students must take the course sequentially in each of their first four semesters and take the appropriate letter version of the course (A,B,C, or D) based on their semester of study. The course is taken in addition to the normal load of three courses per semester and is for first- and second-year graduate students only. Topics discussed cover all fields of Art History and address current questions and practices.",N,960018831,Carolyn,Yerkes,Carolyn Yerkes,,,20317,L01,O,Lecture,20,18,N/A,1,04:30 PM,06:00 PM,Th,Green Hall,3-S-15
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,000648,535,"Byzantine Art: Phantasia: Dreams, Visions, and the Byzantine Imaginary",2023-09-05,2023-12-15,GRAD,"This seminar focuses upon the visual imagination in Byzantium. Dreams and visions serve as subjects and models for our enquiry into this topic. The imagination is distinct from perception or intellection. As such, it need not adhere to the expectations of representation. Phantasia tests our common expectations of Byzantine image making, and so merits analysis. Primary sources (texts and images) from the third to the sixteenth century are discussed.",N,960923373,Charlie,Barber,Charlie Barber,HLS,535,20320,S01,O,Seminar,12,4,N/A,1,05:00 PM,07:50 PM,W,Green Hall,3-S-14
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,016936,551,From Above: European Maps and Architectural Plans before Aerial Observation,2023-09-05,2023-12-15,GRAD,"This course focuses on European maps, globes, and architectural drawings and prints produced in the period before aerial cartography and puts into dialogue cartography and architecture by interrogating their respective solutions to figuring space. Students interrogate the ways these graphic objects render complex and invisible realities through a mix of natural and conventional signs. Most of the sessions take place in the Special Collections classroom in Firestone Library in front of historical maps, atlases, globes, books, and architectural drawings and prints.",N,940003064,Basile,Baudez,Basile C. Baudez,ARC,557,22957,S01,O,Seminar,10,9,N/A,1,01:30 PM,04:20 PM,M,Green Hall,2-N-14
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,014567,569,State of the Field: Historiography of Chinese Painting,2023-09-05,2023-12-15,GRAD,The course focuses on the intellectual stock of the field of Chinese painting. It offers an opportunity to rethink the topics and issues that important studies in the field have addressed. The goal of the seminar is to guide the Ph.D. students on how to tackle these topics and issues raised by previous scholarship.,N,940000534,Cheng-hua,Wang,Cheng-hua Wang,EAS,569,20309,S01,O,Seminar,10,5,N/A,1,01:30 PM,04:20 PM,F,Green Hall,2-N-14
1242,F2023,2023-09-05,2024-01-28,ART,Art and Archaeology,017006,597,Graduate Research Internship,2023-09-05,2023-12-15,GRAD,"The course is designed for post-generals students who are currently working with their academic adviser on developing research for their dissertation. This course provides a platform for students who have been nominated/awarded an internship from another university, research institute, private foundation, or outside organization that is relative to the student's dissertation research topic.A summary of the research and its relevance to the student¿s dissertation is required no later than one week after the completion of the internship.",N,960018831,Carolyn,Yerkes,Carolyn Yerkes,,,23417,C01,O,Class,2,1,N/A,1,01:30 PM,04:20 PM,M,,
1242,F2023,2023-09-05,2024-01-28,CEE,Civil and Environmental Engr,014302,538,Holistic Analysis of Heritage Structures,2023-09-05,2023-12-15,GRAD,"Heritage structures represent an important cultural legacy. First, this course identifies particularities relative to structural analysis of heritage structures; it correlates the space and time (where and when the structure was built, used, upgraded, damaged, repaired), with construction materials, techniques, and contemporary architectural forms. Second, the course presents the methods of structural analysis that take into account the identified particularities, that are efficient in finding solutions, and that are simple and intuitive in terms of application and interpretation.",N,960470996,Branko,Glisic,Branko Glisic,ART,538,21945,L01,C,Lecture,25,26,N/A,2,08:30 AM,09:50 AM,"M,W",Friend Center,110
1242,F2023,2023-09-05,2024-01-28,CLA,Classics,001147,548,Problems in Ancient History: Introduction to Ancient and Medieval Numismatics,2023-09-05,2023-12-15,GRAD,"A seminar covering the basic methodology of numismatics, including die, hoard and archaeological analysis as well as a survey of pre-modern coinages. The Western coinage tradition is covered, from its origins in the Greco-Persian world through classical and Hellenistic Greek coinage, Roman imperial and provincial issues, Parthian and Sasanian issues, the coinage of Byzantium, the Islamic world, and medieval and renaissance Europe. Students research and report on problems involving coinages related to their own areas of specialization. Open to undergraduates by permission of the instructor.",N,960055174,Alan,Stahl,Alan M. Stahl,"HLS,PAW,ART","548,548,532",21032,S01,O,Seminar,12,4,N/A,1,01:30 PM,04:20 PM,W,Firestone Library,C-9H
1242,F2023,2023-09-05,2024-01-28,GER,German,003159,307,Topics in German Culture and Society: Taste,2023-09-05,2023-12-15,UGRD,"What does it mean to have taste? How is it formed? How does it relate to fashion? How dependent is it on money and education? What are the connections between the aesthetic and moral parts of so-called ""good taste""? Can there be a pure judgment of taste free from questions of social positioning? Is taste regarding design different from taste regarding art? Is there such a thing as a taste that turns against the logic of taste? What does taste as a social and aesthetic category have to do with taste as a gustatory sense? This seminar will explore these and other aspects of the multi-facetted phenomenon of taste from a variety of perspectives.",N,940004612,Juliane,Rebentisch,Juliane Rebentisch,"COM,ART","307,317",20855,S01,O,Seminar,18,13,N/A,1,01:30 PM,04:20 PM,F,East Pyne Building,205
1242,F2023,2023-09-05,2024-01-28,SLA,Slavic Languages and Lit,012624,547,Worlds of Form:  Russian Formalism and Constructivism,2023-09-05,2023-12-15,GRAD,"The seminar explores key texts of the Russian avant-garde, looking specifically at the ways Russian Formalists and Constructivists theorized the importance of form for their art and scholarship. Essays written by Shklovsky, Jakobson, Rodchenko, Vertov, Lissitzky, and Tatlin are contextualized within the field of contemporary critical theory. This is an interdisciplinary seminar, and during the semester, we oscillate between literature and cinema, linguistics and photography, architecture and painting. No Russian language skills are required.",N,960067739,Serguei,Oushakine,Serguei A. Oushakine,ART,511,22265,S01,O,Seminar,20,8,N/A,2,01:30 PM,04:20 PM,T,East Pyne Building,245
1242,F2023,2023-09-05,2024-01-28,VIS,Visual Arts,007255,392,Artist and Studio,2023-09-05,2023-12-15,UGRD,"A required seminar for Art and Archaeology Practice of Art majors and Program in Visual Arts certificate students emphasizing contemporary art practices and ideas. The course addresses current issues in painting, drawing, sculpture, film, video, photography, performance and installation. It includes readings and discussions of current contemporary art topics, a visiting artist lecture series, critiques of students' work, and an artist book project.",Y,960537567,Martha,Friedman,Martha Friedman,ART,392,20870,C01,C,Class,20,20,N/A,1,07:30 PM,10:20 PM,T,"Nassau Street, 185",207
1242,F2023,2023-09-05,2024-01-28,ASA,Asian American Studies,015009,201,Introduction to Asian American Studies,2023-09-05,2023-12-15,UGRD,"This course surveys critical themes in the interdisciplinary field of Asian American studies, including perspectives from history, literature, sociology, and gender and sexuality studies. It develops an account of Asian racialization beyond the black-white binary in the context of US war and empire in Asia and the Pacific Islands, settler colonialism, globalization, migration, and popular culture. Who or what is an ""Asian American""? How have conceptions of Asian America changed over time? How do cultural forms such as literature and film add to an understanding of Asian American identity as a historically dynamic process and social relation?",N,000758031,Shirley,Wang,Shirley S. Wang,ENG,209,20857,S01,C,Seminar,15,17,N/A,1,11:00 AM,12:20 PM,"T,Th",Morrison Hall,224
1242,F2023,2023-09-05,2024-01-28,ENV,Environmental Studies,016496,343,Inequality and Sustainability in India and USA: An Interdisciplinary Global Perspective,2023-09-05,2023-12-15,UGRD,"This course addresses inequality in the context of sustainability, focusing on India with comparison to the USA and global trajectories. Students will explore social inequality and inequality in access to basic services; exposure to environmental pollution and climate risks; participation in governance; and, overall outcomes of sustainability, health and wellbeing. They will learn key theoretical frameworks underpinning inequality and equity, measurement approaches, and explore emerging strategies for designing equitable sustainability transitions, drawing upon engineering, spatial planning, public health, and policy perspectives.",N,940004488,Anu,Ramaswami,Anu Ramaswami,"CEE,SAS,ASA","343,343,343",20336,L01,O,Lecture,45,18,N/A,1,08:30 AM,09:50 AM,"M,W",Jadwin Hall,A07
1242,F2023,2023-09-05,2024-01-28,ENV,Environmental Studies,016496,343,Inequality and Sustainability in India and USA: An Interdisciplinary Global Perspective,2023-09-05,2023-12-15,UGRD,"This course addresses inequality in the context of sustainability, focusing on India with comparison to the USA and global trajectories. Students will explore social inequality and inequality in access to basic services; exposure to environmental pollution and climate risks; participation in governance; and, overall outcomes of sustainability, health and wellbeing. They will learn key theoretical frameworks underpinning inequality and equity, measurement approaches, and explore emerging strategies for designing equitable sustainability transitions, drawing upon engineering, spatial planning, public health, and policy perspectives.",N,940004488,Anu,Ramaswami,Anu Ramaswami,"CEE,SAS,ASA","343,343,343",23655,P01,C,Precept,0,0,N/A,1,12:30 PM,01:20 PM,M,,
1242,F2023,2023-09-05,2024-01-28,ENV,Environmental Studies,016496,343,Inequality and Sustainability in India and USA: An Interdisciplinary Global Perspective,2023-09-05,2023-12-15,UGRD,"This course addresses inequality in the context of sustainability, focusing on India with comparison to the USA and global trajectories. Students will explore social inequality and inequality in access to basic services; exposure to environmental pollution and climate risks; participation in governance; and, overall outcomes of sustainability, health and wellbeing. They will learn key theoretical frameworks underpinning inequality and equity, measurement approaches, and explore emerging strategies for designing equitable sustainability transitions, drawing upon engineering, spatial planning, public health, and policy perspectives.",N,940004488,Anu,Ramaswami,Anu Ramaswami,"CEE,SAS,ASA","343,343,343",23675,P02,O,Precept,20,18,N/A,1,09:00 AM,09:50 AM,F,McDonnell Hall,104
1242,F2023,2023-09-05,2024-01-28,ENV,Environmental Studies,016496,343,Inequality and Sustainability in India and USA: An Interdisciplinary Global Perspective,2023-09-05,2023-12-15,UGRD,"This course addresses inequality in the context of sustainability, focusing on India with comparison to the USA and global trajectories. Students will explore social inequality and inequality in access to basic services; exposure to environmental pollution and climate risks; participation in governance; and, overall outcomes of sustainability, health and wellbeing. They will learn key theoretical frameworks underpinning inequality and equity, measurement approaches, and explore emerging strategies for designing equitable sustainability transitions, drawing upon engineering, spatial planning, public health, and policy perspectives.",N,940004488,Anu,Ramaswami,Anu Ramaswami,"CEE,SAS,ASA","343,343,343",21958,P99,C,Precept,0,0,N/A,1,01:00 AM,01:00 AM,,,
1242,F2023,2023-09-05,2024-01-28,HIS,History,013006,270,Asian American History,2023-09-05,2023-12-15,UGRD,"This course introduces students to the multiple and varied experiences of people of Asian heritage in the United States from the 19th century to the present day. It focuses on three major questions: (1) What brought Asians to the United States? (2) How did Asian Americans come to be viewed as a race? (3) How does Asian American experience transform our understanding of U.S. history?  Using newspapers, novels, government reports, and films, this course will cover major topics in Asian American history, including Chinese Exclusion, Japanese internment, transnational adoption, and the model minority stereotype.",Y,961096478,Beth,Lew-Williams,Beth Lew-Williams,"AMS,ASA","370,370",21313,L01,C,Lecture,100,100,N/A,1,10:00 AM,10:50 AM,"T,Th",McCosh Hall,46
1242,F2023,2023-09-05,2024-01-28,HIS,History,013006,270,Asian American History,2023-09-05,2023-12-15,UGRD,"This course introduces students to the multiple and varied experiences of people of Asian heritage in the United States from the 19th century to the present day. It focuses on three major questions: (1) What brought Asians to the United States? (2) How did Asian Americans come to be viewed as a race? (3) How does Asian American experience transform our understanding of U.S. history?  Using newspapers, novels, government reports, and films, this course will cover major topics in Asian American history, including Chinese Exclusion, Japanese internment, transnational adoption, and the model minority stereotype.",Y,961096478,Beth,Lew-Williams,Beth Lew-Williams,"AMS,ASA","370,370",21314,P01,O,Precept,12,10,N/A,2,12:00 PM,12:50 PM,Th,McCosh Hall,B11
1242,F2023,2023-09-05,2024-01-28,HIS,History,013006,270,Asian American History,2023-09-05,2023-12-15,UGRD,"This course introduces students to the multiple and varied experiences of people of Asian heritage in the United States from the 19th century to the present day. It focuses on three major questions: (1) What brought Asians to the United States? (2) How did Asian Americans come to be viewed as a race? (3) How does Asian American experience transform our understanding of U.S. history?  Using newspapers, novels, government reports, and films, this course will cover major topics in Asian American history, including Chinese Exclusion, Japanese internment, transnational adoption, and the model minority stereotype.",Y,961096478,Beth,Lew-Williams,Beth Lew-Williams,"AMS,ASA","370,370",21315,P02,C,Precept,12,12,N/A,3,01:30 PM,02:20 PM,Th,Corwin Hall,023
1242,F2023,2023-09-05,2024-01-28,HIS,History,013006,270,Asian American History,2023-09-05,2023-12-15,UGRD,"This course introduces students to the multiple and varied experiences of people of Asian heritage in the United States from the 19th century to the present day. It focuses on three major questions: (1) What brought Asians to the United States? (2) How did Asian Americans come to be viewed as a race? (3) How does Asian American experience transform our understanding of U.S. history?  Using newspapers, novels, government reports, and films, this course will cover major topics in Asian American history, including Chinese Exclusion, Japanese internment, transnational adoption, and the model minority stereotype.",Y,961096478,Beth,Lew-Williams,Beth Lew-Williams,"AMS,ASA","370,370",21316,P03,C,Precept,12,12,N/A,1,02:30 PM,03:20 PM,Th,Corwin Hall,023
